cluster_id,system,concept_precision,concept_recall,concept_f1,concept_jaccard,entity_precision,entity_recall,entity_f1,entity_jaccard,relation_precision,relation_recall,relation_f1,relation_jaccard,exact_triple_precision,exact_triple_recall,exact_triple_f1,exact_triple_jaccard,soft_triple_precision,soft_triple_recall,soft_triple_f1,domain_accuracy,range_accuracy,domain_range_pair_accuracy,schema_violation_rate,node_retention,edge_retention,edge_jaccard,relation_type_retention,lcc_ratio,central_node_preservation_at10,candidate_concepts,candidate_entities,candidate_triples,candidate_nodes,candidate_edges
test_01382,primera_exact,0.4166666666666667,0.1179245283018868,0.18382352941176472,0.10121457489878542,0.35,0.08235294117647059,0.13333333333333333,0.07142857142857142,0.125,0.03125,0.05,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.03125,0.5,0.0,60,20,13,21,13
test_01382,primera_sentence,0.4166666666666667,0.1179245283018868,0.18382352941176472,0.10121457489878542,0.35,0.08235294117647059,0.13333333333333333,0.07142857142857142,0.125,0.03125,0.05,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.03125,0.5,0.0,60,20,13,21,13
test_01388,primera_exact,0.7,0.028747433264887063,0.055226824457593686,0.028397565922920892,0.7142857142857143,0.04878048780487805,0.09132420091324202,0.04784688995215311,1.0,0.019417475728155338,0.03809523809523809,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0045045045045045045,0.0,0.0,0.019417475728155338,0.08695652173913043,0.0,20,14,2,4,2
test_01388,primera_sentence,0.7777777777777778,0.028747433264887063,0.055445544554455446,0.028513238289205704,0.6666666666666666,0.03902439024390244,0.07373271889400922,0.03827751196172249,1.0,0.019417475728155338,0.03809523809523809,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0045045045045045045,0.0,0.0,0.019417475728155338,0.08695652173913043,0.0,18,12,2,4,2
test_01391,primera_exact,0.4318181818181818,0.17757009345794392,0.25165562913907286,0.14393939393939395,0.7333333333333333,0.22448979591836735,0.34375,0.20754716981132076,0.75,0.10714285714285714,0.1875,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,1.0,0.05357142857142857,0.0,0.0,0.10714285714285714,0.2222222222222222,0.1,44,30,4,8,4
test_01391,primera_sentence,0.4318181818181818,0.17757009345794392,0.25165562913907286,0.14393939393939395,0.7333333333333333,0.22448979591836735,0.34375,0.20754716981132076,0.75,0.10714285714285714,0.1875,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,1.0,0.05357142857142857,0.0,0.0,0.10714285714285714,0.2222222222222222,0.1,44,30,4,8,4
test_01401,primera_exact,0.5342465753424658,0.375,0.44067796610169496,0.2826086956521739,0.8148148148148148,0.4,0.5365853658536586,0.36666666666666664,1.0,0.17647058823529413,0.3,0.17647058823529413,0.3333333333333333,0.045454545454545456,0.08,0.041666666666666664,0.6666666666666666,0.09090909090909091,0.16,1.0,1.0,1.0,0.0,0.11764705882352941,0.045454545454545456,0.041666666666666664,0.17647058823529413,0.2857142857142857,0.1,73,27,3,6,3
test_01401,primera_sentence,0.5342465753424658,0.375,0.44067796610169496,0.2826086956521739,0.8148148148148148,0.4,0.5365853658536586,0.36666666666666664,1.0,0.17647058823529413,0.3,0.17647058823529413,0.3333333333333333,0.045454545454545456,0.08,0.041666666666666664,0.6666666666666666,0.09090909090909091,0.16,1.0,1.0,1.0,0.0,0.11764705882352941,0.045454545454545456,0.041666666666666664,0.17647058823529413,0.2857142857142857,0.1,73,27,3,6,3
test_01432,primera_exact,0.7692307692307693,0.05649717514124294,0.10526315789473684,0.05555555555555555,0.8333333333333334,0.10869565217391304,0.1923076923076923,0.10638297872340426,1.0,0.01694915254237288,0.03333333333333333,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.008403361344537815,0.0,0.0,0.01694915254237288,0.2222222222222222,0.0,26,18,1,2,1
test_01432,primera_sentence,0.7692307692307693,0.05649717514124294,0.10526315789473684,0.05555555555555555,0.8333333333333334,0.10869565217391304,0.1923076923076923,0.10638297872340426,1.0,0.01694915254237288,0.03333333333333333,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.008403361344537815,0.0,0.0,0.01694915254237288,0.2222222222222222,0.0,26,18,1,2,1
test_01458,primera_exact,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.23809523809523808,0.6111111111111112,0.5,0.55,0.3793103448275862,1.0,0.3,0.4615384615384615,0.3,0.0,0.0,0.0,0.0,0.3333333333333333,0.09090909090909091,0.14285714285714288,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.10526315789473684,0.0,0.0,0.3,0.6666666666666666,0.1,33,18,3,6,3
test_01458,primera_sentence,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.23809523809523808,0.6111111111111112,0.5,0.55,0.3793103448275862,1.0,0.3,0.4615384615384615,0.3,0.0,0.0,0.0,0.0,0.3333333333333333,0.09090909090909091,0.14285714285714288,0.6666666666666666,1.0,0.6666666666666666,0.33333333333333337,0.10526315789473684,0.0,0.0,0.3,0.6666666666666666,0.1,33,18,3,6,3
test_01481,primera_exact,0.5151515151515151,0.23943661971830985,0.32692307692307687,0.19540229885057472,0.5263157894736842,0.18518518518518517,0.273972602739726,0.15873015873015872,0.6666666666666666,0.1,0.1739130434782609,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.08823529411764706,0.0,0.0,0.1,0.8,0.3,33,19,3,4,3
test_01481,primera_sentence,0.5151515151515151,0.23943661971830985,0.32692307692307687,0.19540229885057472,0.5263157894736842,0.18518518518518517,0.273972602739726,0.15873015873015872,0.6666666666666666,0.1,0.1739130434782609,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.08823529411764706,0.0,0.0,0.1,0.8,0.3,33,19,3,4,3
test_01492,primera_exact,0.4,0.09523809523809523,0.15384615384615385,0.08333333333333333,0.6842105263157895,0.19117647058823528,0.29885057471264365,0.17567567567567569,1.0,0.075,0.13953488372093023,0.075,0.3333333333333333,0.020833333333333332,0.0392156862745098,0.02,0.3333333333333333,0.020833333333333332,0.0392156862745098,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.03529411764705882,0.020833333333333332,0.02,0.075,0.3333333333333333,0.2,50,19,3,6,3
test_01492,primera_sentence,0.4,0.09523809523809523,0.15384615384615385,0.08333333333333333,0.6842105263157895,0.19117647058823528,0.29885057471264365,0.17567567567567569,1.0,0.075,0.13953488372093023,0.075,0.3333333333333333,0.020833333333333332,0.0392156862745098,0.02,0.3333333333333333,0.020833333333333332,0.0392156862745098,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.03529411764705882,0.020833333333333332,0.02,0.075,0.3333333333333333,0.2,50,19,3,6,3
test_01494,primera_exact,0.6111111111111112,0.125,0.20754716981132076,0.11578947368421053,0.6875,0.14285714285714285,0.23655913978494625,0.13414634146341464,1.0,0.025,0.04878048780487806,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013333333333333334,0.0,0.0,0.025,0.13333333333333333,0.0,36,16,1,2,1
test_01494,primera_sentence,0.6111111111111112,0.125,0.20754716981132076,0.11578947368421053,0.6875,0.14285714285714285,0.23655913978494625,0.13414634146341464,1.0,0.025,0.04878048780487806,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013333333333333334,0.0,0.0,0.025,0.13333333333333333,0.0,36,16,1,2,1
test_01503,primera_exact,0.84375,0.10887096774193548,0.19285714285714284,0.1067193675889328,0.8823529411764706,0.1485148514851485,0.25423728813559326,0.14563106796116504,0.2857142857142857,0.06896551724137931,0.1111111111111111,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.07017543859649122,0.0,0.0,0.06896551724137931,0.8,0.1,32,17,9,14,9
test_01503,primera_sentence,0.84375,0.10887096774193548,0.19285714285714284,0.1067193675889328,0.8823529411764706,0.1485148514851485,0.25423728813559326,0.14563106796116504,0.2857142857142857,0.06896551724137931,0.1111111111111111,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.07017543859649122,0.0,0.0,0.06896551724137931,0.8,0.1,32,17,9,14,9
test_01535,primera_exact,0.5833333333333334,0.0440251572327044,0.08187134502923976,0.042682926829268296,0.5555555555555556,0.09259259259259259,0.15873015873015875,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0125,0.0,0.0,0.0,0.08,0.1,24,9,3,6,3
test_01535,primera_sentence,0.5833333333333334,0.0440251572327044,0.08187134502923976,0.042682926829268296,0.5555555555555556,0.09259259259259259,0.15873015873015875,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0125,0.0,0.0,0.0,0.08,0.1,24,9,3,6,3
test_01536,primera_exact,0.45,0.11842105263157894,0.1875,0.10344827586206896,0.4666666666666667,0.03932584269662921,0.07253886010362695,0.03763440860215054,0.6666666666666666,0.06666666666666667,0.1212121212121212,0.06451612903225806,0.4,0.05128205128205128,0.09090909090909091,0.047619047619047616,0.4,0.05128205128205128,0.09090909090909091,0.8,0.4,0.4,0.6,0.06349206349206349,0.05128205128205128,0.047619047619047616,0.06666666666666667,0.5,0.2,60,15,5,9,5
test_01536,primera_sentence,0.45,0.11842105263157894,0.1875,0.10344827586206896,0.4666666666666667,0.03932584269662921,0.07253886010362695,0.03763440860215054,0.6666666666666666,0.06666666666666667,0.1212121212121212,0.06451612903225806,0.4,0.05128205128205128,0.09090909090909091,0.047619047619047616,0.4,0.05128205128205128,0.09090909090909091,0.8,0.4,0.4,0.6,0.06349206349206349,0.05128205128205128,0.047619047619047616,0.06666666666666667,0.5,0.2,60,15,5,9,5
test_01537,primera_exact,0.5121951219512195,0.07023411371237458,0.12352941176470587,0.06583072100313479,0.5555555555555556,0.10101010101010101,0.17094017094017094,0.09345794392523364,0.375,0.05555555555555555,0.09677419354838708,0.05084745762711865,0.125,0.013888888888888888,0.024999999999999998,0.012658227848101266,0.125,0.013888888888888888,0.024999999999999998,0.125,0.25,0.125,0.875,0.038834951456310676,0.013888888888888888,0.012658227848101266,0.05555555555555555,0.16666666666666666,0.1,41,18,8,14,8
test_01537,primera_sentence,0.5121951219512195,0.07023411371237458,0.12352941176470587,0.06583072100313479,0.5555555555555556,0.10101010101010101,0.17094017094017094,0.09345794392523364,0.375,0.05555555555555555,0.09677419354838708,0.05084745762711865,0.125,0.013888888888888888,0.024999999999999998,0.012658227848101266,0.125,0.013888888888888888,0.024999999999999998,0.125,0.25,0.125,0.875,0.038834951456310676,0.013888888888888888,0.012658227848101266,0.05555555555555555,0.16666666666666666,0.1,41,18,8,14,8
test_01546,primera_exact,0.48,0.19672131147540983,0.27906976744186046,0.16216216216216217,0.6666666666666666,0.15,0.24489795918367346,0.13953488372093023,0.3333333333333333,0.07692307692307693,0.125,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.034482758620689655,0.0,0.0,0.07692307692307693,1.3333333333333333,0.1,25,9,4,6,4
test_01546,primera_sentence,0.48,0.19672131147540983,0.27906976744186046,0.16216216216216217,0.6666666666666666,0.15,0.24489795918367346,0.13953488372093023,0.3333333333333333,0.07692307692307693,0.125,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.034482758620689655,0.0,0.0,0.07692307692307693,1.3333333333333333,0.1,25,9,4,6,4
test_01556,primera_exact,0.5714285714285714,0.055944055944055944,0.10191082802547771,0.053691275167785234,0.9333333333333333,0.0958904109589041,0.17391304347826086,0.09523809523809523,0.3333333333333333,0.045454545454545456,0.08,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.031914893617021274,0.0,0.0,0.045454545454545456,0.2727272727272727,0.1,28,15,7,13,7
test_01556,primera_sentence,0.5714285714285714,0.055944055944055944,0.10191082802547771,0.053691275167785234,0.9333333333333333,0.0958904109589041,0.17391304347826086,0.09523809523809523,0.3333333333333333,0.045454545454545456,0.08,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.031914893617021274,0.0,0.0,0.045454545454545456,0.2727272727272727,0.1,28,15,7,13,7
test_01559,primera_exact,0.574468085106383,0.14210526315789473,0.2278481012658228,0.12857142857142856,0.7368421052631579,0.1891891891891892,0.3010752688172043,0.17721518987341772,0.2,0.02564102564102564,0.045454545454545456,0.023255813953488372,0.2,0.022222222222222223,0.039999999999999994,0.02040816326530612,0.2,0.022222222222222223,0.039999999999999994,0.2,0.2,0.2,0.8,0.04285714285714286,0.022222222222222223,0.02040816326530612,0.02564102564102564,0.5,0.2,47,19,5,8,5
test_01559,primera_sentence,0.574468085106383,0.14210526315789473,0.2278481012658228,0.12857142857142856,0.7368421052631579,0.1891891891891892,0.3010752688172043,0.17721518987341772,0.2,0.02564102564102564,0.045454545454545456,0.023255813953488372,0.2,0.022222222222222223,0.039999999999999994,0.02040816326530612,0.2,0.022222222222222223,0.039999999999999994,0.2,0.2,0.2,0.8,0.04285714285714286,0.022222222222222223,0.02040816326530612,0.02564102564102564,0.5,0.2,47,19,5,8,5
test_01570,primera_exact,0.7142857142857143,0.10355029585798817,0.18087855297157623,0.09943181818181818,0.75,0.1111111111111111,0.19354838709677416,0.10714285714285714,1.0,0.029411764705882353,0.05714285714285715,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.01834862385321101,0.0,0.0,0.029411764705882353,0.04,0.1,49,12,2,4,2
test_01570,primera_sentence,0.7142857142857143,0.10355029585798817,0.18087855297157623,0.09943181818181818,0.75,0.1111111111111111,0.19354838709677416,0.10714285714285714,1.0,0.029411764705882353,0.05714285714285715,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.01834862385321101,0.0,0.0,0.029411764705882353,0.04,0.1,49,12,2,4,2
test_01579,primera_exact,0.4523809523809524,0.2878787878787879,0.3518518518518519,0.21348314606741572,0.5217391304347826,0.34285714285714286,0.4137931034482759,0.2608695652173913,0.3333333333333333,0.3,0.3157894736842105,0.1875,0.3,0.25,0.2727272727272727,0.15789473684210525,0.3,0.25,0.2727272727272727,0.3,0.4,0.3,0.7,0.21052631578947367,0.25,0.15789473684210525,0.3,1.0,0.2,42,23,10,16,10
test_01579,primera_sentence,0.4523809523809524,0.2878787878787879,0.3518518518518519,0.21348314606741572,0.5217391304347826,0.34285714285714286,0.4137931034482759,0.2608695652173913,0.3333333333333333,0.3,0.3157894736842105,0.1875,0.3,0.25,0.2727272727272727,0.15789473684210525,0.3,0.25,0.2727272727272727,0.3,0.4,0.3,0.7,0.21052631578947367,0.25,0.15789473684210525,0.3,1.0,0.2,42,23,10,16,10
test_01582,primera_exact,0.6538461538461539,0.1111111111111111,0.18994413407821228,0.10493827160493827,0.8,0.22857142857142856,0.3555555555555555,0.21621621621621623,0.5,0.027777777777777776,0.05263157894736842,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.03125,0.0,0.0,0.027777777777777776,0.2,0.0,26,20,2,4,2
test_01582,primera_sentence,0.6538461538461539,0.1111111111111111,0.18994413407821228,0.10493827160493827,0.8,0.22857142857142856,0.3555555555555555,0.21621621621621623,0.5,0.027777777777777776,0.05263157894736842,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.03125,0.0,0.0,0.027777777777777776,0.2,0.0,26,20,2,4,2
test_01592,primera_exact,0.7692307692307693,0.11299435028248588,0.19704433497536947,0.1092896174863388,0.8461538461538461,0.1506849315068493,0.2558139534883721,0.14666666666666667,1.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.05,0.08695652173913045,0.045454545454545456,1.0,0.15,0.2608695652173913,1.0,1.0,1.0,0.0,0.14285714285714285,0.05,0.045454545454545456,0.16666666666666666,0.5,0.1,26,13,6,11,6
test_01592,primera_sentence,0.7692307692307693,0.11299435028248588,0.19704433497536947,0.1092896174863388,0.8461538461538461,0.1506849315068493,0.2558139534883721,0.14666666666666667,1.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.3333333333333333,0.05,0.08695652173913045,0.045454545454545456,1.0,0.15,0.2608695652173913,1.0,1.0,1.0,0.0,0.14285714285714285,0.05,0.045454545454545456,0.16666666666666666,0.5,0.1,26,13,6,11,6
test_01597,primera_exact,0.6666666666666666,0.072,0.1299638989169675,0.0694980694980695,0.8,0.08888888888888889,0.15999999999999998,0.08695652173913043,0.6666666666666666,0.03333333333333333,0.06349206349206349,0.03278688524590164,0.5,0.03571428571428571,0.06666666666666667,0.034482758620689655,0.5,0.03571428571428571,0.06666666666666667,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.33333333333333337,0.06363636363636363,0.03571428571428571,0.034482758620689655,0.03333333333333333,0.07317073170731707,0.2,27,10,6,11,6
test_01597,primera_sentence,0.6666666666666666,0.072,0.1299638989169675,0.0694980694980695,0.8,0.08888888888888889,0.15999999999999998,0.08695652173913043,0.6666666666666666,0.03333333333333333,0.06349206349206349,0.03278688524590164,0.5,0.03571428571428571,0.06666666666666667,0.034482758620689655,0.5,0.03571428571428571,0.06666666666666667,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.33333333333333337,0.06363636363636363,0.03571428571428571,0.034482758620689655,0.03333333333333333,0.07317073170731707,0.2,27,10,6,11,6
test_01601,primera_exact,0.8571428571428571,0.014814814814814815,0.02912621359223301,0.014778325123152709,0.875,0.04827586206896552,0.09150326797385622,0.04794520547945205,0.6666666666666666,0.020618556701030927,0.04,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.01910828025477707,0.0,0.0,0.020618556701030927,0.029411764705882353,0.2,7,8,3,6,3
test_01601,primera_sentence,0.8571428571428571,0.014814814814814815,0.02912621359223301,0.014778325123152709,0.8571428571428571,0.041379310344827586,0.07894736842105263,0.0410958904109589,0.5,0.010309278350515464,0.020202020202020204,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.012738853503184714,0.0,0.0,0.010309278350515464,0.029411764705882353,0.1,7,7,2,4,2
test_01606,primera_exact,0.5806451612903226,0.09523809523809523,0.16363636363636364,0.0891089108910891,0.6666666666666666,0.12048192771084337,0.20408163265306123,0.11363636363636363,0.6666666666666666,0.07272727272727272,0.13114754098360654,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,1.0,0.034482758620689655,0.0,0.0,0.07272727272727272,0.25,0.2,31,15,7,12,7
test_01606,primera_sentence,0.5806451612903226,0.09523809523809523,0.16363636363636364,0.0891089108910891,0.6666666666666666,0.12048192771084337,0.20408163265306123,0.11363636363636363,0.6666666666666666,0.07272727272727272,0.13114754098360654,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,1.0,0.034482758620689655,0.0,0.0,0.07272727272727272,0.25,0.2,31,15,7,12,7
test_01627,primera_exact,0.8125,0.15028901734104047,0.25365853658536586,0.1452513966480447,0.7777777777777778,0.1686746987951807,0.2772277227722772,0.16091954022988506,1.0,0.05405405405405406,0.10256410256410257,0.05405405405405406,0.5,0.022222222222222223,0.0425531914893617,0.021739130434782608,0.5,0.022222222222222223,0.0425531914893617,0.5,1.0,0.5,0.5,0.04285714285714286,0.022222222222222223,0.021739130434782608,0.05405405405405406,0.2,0.0,32,18,2,4,2
test_01627,primera_sentence,0.8125,0.15028901734104047,0.25365853658536586,0.1452513966480447,0.7777777777777778,0.1686746987951807,0.2772277227722772,0.16091954022988506,1.0,0.05405405405405406,0.10256410256410257,0.05405405405405406,0.5,0.022222222222222223,0.0425531914893617,0.021739130434782608,0.5,0.022222222222222223,0.0425531914893617,0.5,1.0,0.5,0.5,0.04285714285714286,0.022222222222222223,0.021739130434782608,0.05405405405405406,0.2,0.0,32,18,2,4,2
test_01631,primera_exact,0.9130434782608695,0.1206896551724138,0.2131979695431472,0.11931818181818182,0.5,0.09836065573770492,0.1643835616438356,0.08955223880597014,0.5,0.02564102564102564,0.048780487804878044,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.02564102564102564,0.16666666666666666,0.0,23,12,2,4,2
test_01631,primera_sentence,0.9130434782608695,0.1206896551724138,0.2131979695431472,0.11931818181818182,0.5,0.09836065573770492,0.1643835616438356,0.08955223880597014,0.5,0.02564102564102564,0.048780487804878044,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.02564102564102564,0.16666666666666666,0.0,23,12,2,4,2
test_01650,primera_exact,0.23809523809523808,0.20833333333333334,0.22222222222222224,0.125,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.75,0.3,21,11,3,5,3
test_01650,primera_sentence,0.23809523809523808,0.20833333333333334,0.22222222222222224,0.125,0.6363636363636364,0.4666666666666667,0.5384615384615385,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.75,0.3,21,11,3,5,3
test_01663,primera_exact,0.5,0.13953488372093023,0.21818181818181817,0.12244897959183673,0.631578947368421,0.23076923076923078,0.33802816901408445,0.2033898305084746,0.5,0.045454545454545456,0.08333333333333334,0.043478260869565216,0.5,0.034482758620689655,0.06451612903225806,0.03333333333333333,0.5,0.034482758620689655,0.06451612903225806,0.5,0.5,0.5,0.5,0.047619047619047616,0.034482758620689655,0.03333333333333333,0.045454545454545456,0.2,0.0,36,19,2,4,2
test_01663,primera_sentence,0.5,0.13953488372093023,0.21818181818181817,0.12244897959183673,0.631578947368421,0.23076923076923078,0.33802816901408445,0.2033898305084746,0.5,0.045454545454545456,0.08333333333333334,0.043478260869565216,0.5,0.034482758620689655,0.06451612903225806,0.03333333333333333,0.5,0.034482758620689655,0.06451612903225806,0.5,0.5,0.5,0.5,0.047619047619047616,0.034482758620689655,0.03333333333333333,0.045454545454545456,0.2,0.0,36,19,2,4,2
test_01670,primera_exact,0.7291666666666666,0.30434782608695654,0.42944785276073627,0.2734375,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.43478260869565216,1.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.6666666666666666,0.09090909090909091,0.16,0.08695652173913043,0.6666666666666666,0.09090909090909091,0.16,1.0,1.0,1.0,0.0,0.11764705882352941,0.09090909090909091,0.08695652173913043,0.16666666666666666,0.5,0.2,48,14,3,5,3
test_01670,primera_sentence,0.7291666666666666,0.30434782608695654,0.42944785276073627,0.2734375,0.7142857142857143,0.5263157894736842,0.6060606060606061,0.43478260869565216,1.0,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.6666666666666666,0.09090909090909091,0.16,0.08695652173913043,0.6666666666666666,0.09090909090909091,0.16,1.0,1.0,1.0,0.0,0.11764705882352941,0.09090909090909091,0.08695652173913043,0.16666666666666666,0.5,0.2,48,14,3,5,3
test_01674,primera_exact,0.9375,0.02737226277372263,0.05319148936170213,0.0273224043715847,0.8,0.04371584699453552,0.08290155440414507,0.043243243243243246,0.5,0.009523809523809525,0.01869158878504673,0.009433962264150943,0.75,0.020134228187919462,0.0392156862745098,0.02,0.75,0.020134228187919462,0.0392156862745098,0.75,0.75,0.75,0.25,0.028985507246376812,0.020134228187919462,0.02,0.009523809523809525,0.15384615384615385,0.1,16,10,4,6,4
test_01674,primera_sentence,0.9375,0.02737226277372263,0.05319148936170213,0.0273224043715847,0.7777777777777778,0.03825136612021858,0.07291666666666667,0.03783783783783784,1.0,0.009523809523809525,0.01886792452830189,0.009523809523809525,1.0,0.020134228187919462,0.03947368421052631,0.020134228187919462,1.0,0.020134228187919462,0.03947368421052631,1.0,1.0,1.0,0.0,0.01932367149758454,0.020134228187919462,0.020134228187919462,0.009523809523809525,0.15384615384615385,0.0,16,9,3,4,3
test_01686,primera_exact,0.07142857142857142,0.01904761904761905,0.030075187969924814,0.015267175572519083,0.6,0.21052631578947367,0.3116883116883116,0.18461538461538463,1.0,0.08,0.14814814814814814,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.75,0.02127659574468085,0.0,0.0,0.08,0.3333333333333333,0.1,28,20,4,7,4
test_01686,primera_sentence,0.07142857142857142,0.01904761904761905,0.030075187969924814,0.015267175572519083,0.6,0.21052631578947367,0.3116883116883116,0.18461538461538463,1.0,0.08,0.14814814814814814,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.75,0.02127659574468085,0.0,0.0,0.08,0.3333333333333333,0.1,28,20,4,7,4
test_01698,primera_exact,0.75,0.18,0.2903225806451613,0.16981132075471697,0.6153846153846154,0.12307692307692308,0.20512820512820515,0.11428571428571428,1.0,0.1,0.18181818181818182,0.1,1.0,0.13043478260869565,0.23076923076923078,0.13043478260869565,1.0,0.13043478260869565,0.23076923076923078,1.0,1.0,1.0,0.0,0.14634146341463414,0.13043478260869565,0.13043478260869565,0.1,0.6666666666666666,0.0,36,13,3,6,3
test_01698,primera_sentence,0.75,0.18,0.2903225806451613,0.16981132075471697,0.6153846153846154,0.12307692307692308,0.20512820512820515,0.11428571428571428,1.0,0.1,0.18181818181818182,0.1,1.0,0.13043478260869565,0.23076923076923078,0.13043478260869565,1.0,0.13043478260869565,0.23076923076923078,1.0,1.0,1.0,0.0,0.14634146341463414,0.13043478260869565,0.13043478260869565,0.1,0.6666666666666666,0.0,36,13,3,6,3
test_01702,primera_exact,0.6296296296296297,0.07657657657657657,0.1365461847389558,0.07327586206896551,0.47619047619047616,0.13333333333333333,0.20833333333333334,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,0.0,0.0,0.0,0.2727272727272727,0.1,27,21,5,8,5
test_01702,primera_sentence,0.6296296296296297,0.07657657657657657,0.1365461847389558,0.07327586206896551,0.47619047619047616,0.13333333333333333,0.20833333333333334,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,0.0,0.0,0.0,0.2727272727272727,0.1,27,21,5,8,5
