regrouping,metric,n_bundles,run82_mean,leadw_mean,delta,ci95_low,ci95_high,wilcoxon_p,cohens_dz
4,gold_semantic_recall_t060,71,0.04291172682798494,0.03780494739531134,0.005106779432673601,0.0006136545787072639,0.009592912863312536,0.023765903945353283,0.25802427643549747
4,gold_semantic_f1_t060,71,0.07234704488852052,0.06503593946570255,0.007311105422817984,-0.00021181384555712165,0.014840456452543381,0.09774089756042331,0.21959665779243998
5,subject_coverage,71,0.5333439491082322,0.46652908277399135,0.06681486633424073,0.04244303342649096,0.09141232544487195,3.5918026791959735e-06,0.6219227270746505
5,object_coverage,71,0.381832315234326,0.35374624605813315,0.0280860691761928,0.014656214628503401,0.04119239521100568,0.0003129353943526318,0.4897139471916887
5,entity_pair_coverage,71,0.305503478937163,0.3346057991899175,-0.02910232025275461,-0.045255521579799986,-0.013602925318455052,0.0008603296999488317,-0.42484340536817083
5,predicate_lexical_coverage,71,0.22246420119823962,0.2135514478859255,0.008912753312314113,-0.009795656713729395,0.02747095468214842,0.1552845977650037,0.11116548097667314
5,gold_semantic_recall_t060,71,0.04073865808430215,0.03456862349462093,0.0061700345896812244,0.0007926944053623388,0.011505778404971502,0.03470091440209166,0.2597657058553362
5,gold_semantic_f1_t060,71,0.06906950980912818,0.05926064147377352,0.00980886833535467,0.000792643845355475,0.01873974921609511,0.026397328392088762,0.24638356216579912
6,subject_coverage,71,0.5722810712193622,0.4772250327018614,0.09505603851750076,0.06868626032838723,0.12157133744929988,5.127476960419807e-08,0.8285843684742847
6,object_coverage,71,0.39256562255820904,0.36145760634161167,0.031108016216597353,0.01602818699541454,0.04689216504970726,0.0003732478653531187,0.46741131980741185
6,entity_pair_coverage,71,0.3217887943974321,0.34224297718524294,-0.020454182787810908,-0.03775734833966009,-0.003313793434726702,0.024129837742104632,-0.2773768791786433
6,predicate_lexical_coverage,71,0.2471357125903075,0.20478404244609555,0.04235167014421205,0.02836893895866757,0.05725266516901942,2.426971203842659e-06,0.6560206894763788
6,gold_semantic_recall_t060,71,0.04238151256494012,0.037500174359175284,0.004881338205764835,-0.0003877025572507109,0.010019527152383757,0.12080934198118562,0.21423380332947914
6,gold_semantic_f1_t060,71,0.07165496647344553,0.06398657593860262,0.007668390534842945,-0.0011699048466617481,0.01628304060705166,0.2059275515570872,0.20208428344409826
7,subject_coverage,71,0.5830736987516377,0.4845427310237196,0.09853096772791793,0.07202597996430729,0.12461047912485129,6.887790752077659e-09,0.8881776989195571
7,object_coverage,71,0.4013318703286729,0.3676327507124313,0.03369911961624173,0.02013049231477149,0.04791375528446978,4.727058731921276e-05,0.563562814828816
7,entity_pair_coverage,71,0.3354866566661658,0.35023638727652695,-0.014749730610361167,-0.030444601328148718,0.0018314815528321902,0.05797406506932675,-0.20926875999077957
7,predicate_lexical_coverage,71,0.23393733996373697,0.20949731823456133,0.0244400217291756,0.009421841504742815,0.03966859461511701,0.002462058208191729,0.3734069475672669
7,gold_semantic_recall_t060,71,0.038479830806591266,0.03709814365792844,0.0013816871486628244,-0.004463722703146208,0.007031999563438887,0.6299582973429383,0.0561431542230615
7,gold_semantic_f1_t060,71,0.06495788501596587,0.06382911427499255,0.001128770740973308,-0.008395428593054791,0.010592825772113769,0.9908567050185075,0.02777782257125494
8,subject_coverage,71,0.5502670728840131,0.46872347666570296,0.08154359621831021,0.053077023355499166,0.1097705966811819,1.7513051669914984e-06,0.6517156779374856
8,object_coverage,71,0.3842984704791826,0.3590329521868169,0.02526551829236568,0.009669796078610307,0.040117678328576774,0.0019084750615040945,0.3882835207556643
8,entity_pair_coverage,71,0.30625413027807596,0.33575294656026716,-0.02949881628219122,-0.047211377036704485,-0.013077656017517683,0.0022990692038126143,-0.39343451296325815
8,predicate_lexical_coverage,71,0.22630237909893475,0.2075549640269841,0.018747415071950626,0.002535067766177419,0.035319029064261875,0.04561312600944707,0.26887722718151824
8,gold_semantic_recall_t060,71,0.04173349924108725,0.0349318839845161,0.006801615256571149,0.0003865545857021572,0.012692484792943813,0.056286177307400924,0.26016922037489126
8,gold_semantic_f1_t060,71,0.0706509630957133,0.06032264514157281,0.010328317954140458,-0.0006598143979969013,0.020400954204719542,0.1289119547231242,0.2348121664196402
9,subject_coverage,71,0.5690283922885377,0.4805132025688029,0.08851518971973492,0.06465349197672603,0.11080095863827799,8.374569207892147e-09,0.8964067332540943
9,object_coverage,71,0.3911478833303806,0.3647699956236386,0.026377887706742067,0.016000510341715925,0.037005193971711085,2.592354968649093e-05,0.5677444347661873
9,entity_pair_coverage,71,0.3179604632821771,0.3438806044258796,-0.025920141143702505,-0.03769083654878607,-0.01379969853377863,0.00014357246078835925,-0.4939025467705066
9,predicate_lexical_coverage,71,0.21953468253605848,0.20915678559932338,0.010377896936735081,-0.0064684397970923915,0.02776627946136922,0.20478114370763112,0.1429918722587457
9,gold_semantic_recall_t060,71,0.04078608513052229,0.03775520787757366,0.003030877252948633,-0.0026843192367432293,0.008754115174802471,0.3939462457195825,0.12454377285626904
9,gold_semantic_f1_t060,71,0.069087381126618,0.06503321830930099,0.0040541628173170145,-0.005627722390815367,0.013564453000837006,0.6077626806249394,0.09949287924831321
10,subject_coverage,71,0.5492852686502251,0.47390642805848276,0.07537884059174246,0.049643863185636725,0.10145567348576853,1.8833242947636062e-06,0.671692921445685
10,object_coverage,71,0.3892447409437576,0.36465624039324535,0.024588500550512253,0.01293619318787452,0.036063760461042815,0.00024891300411030337,0.48316059347992385
10,entity_pair_coverage,71,0.318783252939912,0.3415157288537241,-0.02273247591381209,-0.037190102387348926,-0.008613185869787415,0.0027638172150675623,-0.3672793340802156
10,predicate_lexical_coverage,71,0.2350225268226054,0.20083081041750453,0.03419171640510086,0.017737073833289704,0.0499467876955384,9.701625556756422e-05,0.4755402654255828
10,gold_semantic_recall_t060,71,0.042176134002632815,0.0355744057403461,0.00660172826228671,0.00029650094486326293,0.013388549297400307,0.02218750142694866,0.24048635118570402
10,gold_semantic_f1_t060,71,0.07133122195018159,0.06105223057124769,0.01027899137893394,-0.00018557929672686693,0.021395016936820787,0.05687185215271157,0.22619799472820984
11,subject_coverage,71,0.5790007560394939,0.5022699337203711,0.07673082231912262,0.0494623671278328,0.10354017551025914,4.435935985272977e-06,0.6416215656300257
11,object_coverage,71,0.40460444619199676,0.37246493076801757,0.032139515423979165,0.019906111125537584,0.044550164436166516,2.386099238117236e-05,0.5903378095856198
11,entity_pair_coverage,71,0.33578323577515734,0.35192318014538193,-0.016139944370224552,-0.03117178947166981,-0.0007904840781126919,0.037797857294345046,-0.24130482751080576
11,predicate_lexical_coverage,71,0.22948136874808797,0.20959781170459882,0.019883557043489188,0.0027880408524250974,0.03715914520522573,0.012355308203223133,0.26070329678596577
11,gold_semantic_recall_t060,71,0.039780952036180324,0.033182459394848186,0.0065984926413321324,0.001710472680685435,0.01109094465647987,0.010975869531229353,0.3149918049013253
11,gold_semantic_f1_t060,71,0.06730691501985694,0.057000428491822575,0.010306486528034378,0.002114876921220426,0.01784804806425023,0.015080432606735052,0.2948040585465643
12,subject_coverage,71,0.5709239578256418,0.4884086204628507,0.082515337362791,0.05774491344818463,0.10796711824200451,1.1363076293558682e-07,0.7568876173642504
12,object_coverage,71,0.4019322687768721,0.37021163262497797,0.03172063615189422,0.01917705533306951,0.04411393353578469,1.4561808815627163e-05,0.5941848654810942
12,entity_pair_coverage,71,0.3300475950236369,0.3509318216839054,-0.02088422666026861,-0.03673415773772551,-0.005108836215568055,0.010610298234354441,-0.30766767276218626
12,predicate_lexical_coverage,71,0.22428594397434093,0.21014667353295696,0.01413927044138403,9.694449350558457e-05,0.027622352871899306,0.02636402651773952,0.23146414595634113
12,gold_semantic_recall_t060,71,0.03934670985901242,0.03584162306739,0.0035050867916224296,-0.0013087689137630811,0.008195206325302578,0.0916881699953388,0.16900393887465845
12,gold_semantic_f1_t060,71,0.06659728668826348,0.06138899220391641,0.0052082944843471046,-0.002794309069433561,0.013101123236865953,0.3433010457338359,0.149851206454444
