cluster_id,compression_gain
test_03312,0.7306163021868788
test_03321,0.8655523255813954
test_03338,0.7967479674796748
test_03364,0.9
test_03375,0.9444980694980695
test_03382,0.8922305764411027
test_03390,0.7533112582781457
test_03413,0.17763157894736847
test_03439,0.9055299539170507
test_03464,0.9177148846960168
test_03470,0.8693181818181819
test_03485,0.9040034438226432
test_03492,0.0
test_03530,0.9024531024531024
test_03557,0.0
test_03570,0.46726190476190477
test_03571,0.8798561151079136
test_03579,0.9231433506044905
test_03620,0.24713958810068648
test_03627,0.17586206896551726
test_03635,0.5681528662420382
test_03643,0.891042780748663
test_03649,0.42829457364341084
test_03657,0.0
test_03659,0.8408342480790341
test_03669,0.8134765625
test_03670,0.5791245791245792
test_03680,0.7931354359925789
test_03684,0.7614730878186968
test_03699,0.0
test_03723,0.8698924731182796
test_03729,0.9281694803045349
test_03736,0.4326923076923077
test_03772,0.8507194244604317
test_03780,0.8679886685552408
test_03786,0.6328600405679513
test_03793,0.8309776207302709
test_03797,0.9112647651973494
test_03798,0.9188278881778377
test_03801,0.9101703665462055
test_03806,0.12408759124087587
test_03812,0.8743485813549507
test_03816,0.8321443558539656
test_03859,0.46864686468646866
test_03860,0.8837209302325582
test_03865,0.7530784186649384
test_03871,0.6544789762340036
test_03878,0.8881900768693222
test_03883,0.7267206477732793
test_03888,0.8701947079380928
test_03898,0.8190899001109878
test_03919,0.7520107238605898
test_03930,0.881578947368421
test_03935,0.8824065633546034
test_03958,0.5525114155251142
test_03968,0.9192546583850931
test_04025,0.6580152671755726
test_04050,0.4347133757961783
test_04051,0.8303341902313625
test_04055,0.9417659804983749
test_04067,0.8574244415243101
test_04073,0.0
test_04096,0.7301092043681747
test_04100,0.8396118721461188
test_04108,0.7618002195389681
test_04114,0.3643790849673203
test_04128,0.18438177874186557
test_04138,0.0
test_04140,0.838975297346752
test_04141,0.9404561824729892
test_04151,0.36363636363636365
test_04183,0.7520723436322532
test_04218,0.9088937093275488
test_04238,0.48425196850393704
test_04255,0.6198198198198198
test_04266,0.9010266940451745
test_04279,0.6387795275590551
test_04281,0.9358221476510067
test_04286,0.5865758754863813
test_04287,0.7566489361702128
test_04313,0.6856240126382307
test_04324,0.7884940778341794
test_04325,0.9519280205655527
test_04332,0.9450092421441775
test_04334,0.5494071146245059
test_04342,0.8802056555269923
test_04345,0.7253401360544218
test_04350,0.6772093023255814
test_04370,0.4039735099337748
test_04373,0.5441696113074205
test_04396,0.31875
test_04410,0.9183795055108728
test_04440,0.7177083333333334
test_04443,0.6813048933500627
test_04493,0.023201856148491906
test_04495,0.838733986435569
test_04497,0.42121212121212126
test_04518,0.7673024523160763
test_04528,0.8845744680851064
test_04553,0.9106928313976772
test_04569,0.771539206195547
test_04574,0.26050420168067223
test_04588,0.9254709254709255
test_04591,0.6821782178217821
test_04620,0.8917710196779964
test_04627,0.6910994764397906
test_04656,0.9139048991354467
test_04667,0.9151943462897526
test_04686,0.6028202115158636
test_04689,0.6854917234664071
test_04713,0.8808104886769964
test_04714,0.9158588600232649
test_04721,0.782016348773842
test_04724,0.9604645968282332
test_04733,0.9439252336448598
test_04737,0.8007153806847215
test_04745,0.8729216152019003
test_04758,0.8152115693626139
test_04760,0.8772032902467685
test_04776,0.6222222222222222
test_04779,0.8874538745387454
test_04799,0.9171326893746823
test_04852,0.21556886227544914
test_04863,0.6598130841121495
test_04864,0.8940298507462686
test_04882,-0.017857142857142794
test_04897,0.8741784037558685
test_04898,0.936026936026936
test_04907,0.919970304380104
test_04911,0.8510998307952623
test_04913,0.8433734939759037
test_04939,0.8182397959183674
test_04961,0.937984496124031
test_04972,0.7631247375052499
test_04982,0.8642251004912908
test_04986,0.8779661016949153
test_04996,0.0
test_05036,0.8483790523690773
test_05041,0.6745635910224439
test_05055,0.5615212527964206
test_05067,0.7954401519949335
test_05071,0.6378378378378378
test_05108,0.5863247863247864
test_05116,0.6807511737089202
test_05128,0.5569230769230769
test_05132,0.7983074753173484
test_05137,0.21308016877637126
test_05138,0.15011547344110854
test_05141,0.44539249146757676
test_05151,0.7842323651452282
test_05152,0.9108771929824562
test_05171,0.9286314021830395
test_05173,0.8010801080108011
test_05180,0.6831955922865014
test_05191,0.8587196467991169
test_05202,0.6888686131386861
test_05212,0.3503448275862069
test_05217,0.8804123711340206
